ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0150104,transport across blood-brain barrier,10/385,88/18805,0.113636363636364,5.55047225501771,6.18572145555619,1.25602789891233e-05,0.000683072706668761,0.000504222302894294,SLC16A7/SLC22A3/SLC24A3/ABCC9/SLCO1C1/SLC1A2/SLC4A4/SLC7A2/CD36/SLC2A3,10
GO:0014074,response to purine-containing compound,13/385,150/18805,0.0866666666666667,4.23316017316017,5.74759153306282,1.32231987773765e-05,0.000709406745218713,0.00052366124318942,ASS1/PDE3A/ABCC9/RYR3/GPD1/AQP9/CDO1/ADIPOQ/AQP1/THBD/STC1/NT5E/CYP1B1,13
GO:0003231,cardiac ventricle development,12/385,129/18805,0.0930232558139535,4.54364240410752,5.83866402789361,1.38889212612454e-05,0.000725882932066706,0.000535823434409044,ZFPM2/TNNT2/FGFR2/APLNR/EDNRA/SFRP2/ROBO1/TNNC1/KCNK2/CPE/DSP/SLIT3,12
GO:0016101,diterpenoid metabolic process,10/385,89/18805,0.112359550561798,5.48810739821976,6.13567572795159,1.38959956768437e-05,0.000725882932066706,0.000535823434409044,EGFR/LIPE/AKR1C1/DGAT2/CRABP2/RBP4/AKR1C3/ADH1C/ADH1B/CYP1B1,10
GO:0055002,striated muscle cell development,14/385,174/18805,0.0804597701149425,3.92998955067921,5.61349429777126,1.44938452682728e-05,0.000747280074221339,0.000551618116566938,PI16/SHOX2/PDGFRA/TBX18/PRICKLE1/KRT19/TNNT2/TMOD1/SIX1/RGS4/ACTN2/DNER/MYH11/CAV2,14
GO:1901655,cellular response to ketone,11/385,111/18805,0.0990990990990991,4.84041184041184,5.86676703842544,1.74171496313455e-05,0.000886488256877459,0.000654377119752577,AR/ASS1/EGFR/ADCY2/AKR1C2/ADCY8/PTGER2/AQP1/AKR1C3/CYP1B1/TNC,11
GO:0050872,white fat cell differentiation,5/385,17/18805,0.294117647058824,14.3659281894576,7.97065444683976,1.77045139058855e-05,0.000889707850713487,0.000656753720372888,FABP4/PDGFRA/FGF10/SNAI2/PPARG,5
GO:0071624,positive regulation of granulocyte chemotaxis,6/385,28/18805,0.214285714285714,10.4666048237477,7.24720979825372,1.82196709856515e-05,0.00089263576223821,0.000658915010492159,CCL21/RIPOR2/CXCR2/THBS4/CCL19/CXCL8,6
GO:0060021,roof of mouth development,10/385,92/18805,0.108695652173913,5.30914737436477,5.98996418015787,1.86621582533429e-05,0.00089263576223821,0.000658915010492159,PRRX1/PDGFRA/INHBA/MEOX2/LRRC32/TGFB3/OSR1/BNC2/MSC/SNAI2,10
GO:1990868,response to chemokine,10/385,92/18805,0.108695652173913,5.30914737436477,5.98996418015787,1.86621582533429e-05,0.00089263576223821,0.000658915010492159,CCL21/RIPOR2/CXCR1/CXCR2/ACKR1/CCL19/CCL7/ROBO1/ENTREP1/SLIT3,10
GO:1990869,cellular response to chemokine,10/385,92/18805,0.108695652173913,5.30914737436477,5.98996418015787,1.86621582533429e-05,0.00089263576223821,0.000658915010492159,CCL21/RIPOR2/CXCR1/CXCR2/ACKR1/CCL19/CCL7/ROBO1/ENTREP1/SLIT3,10
GO:0031589,cell-substrate adhesion,21/385,361/18805,0.0581717451523546,2.84134978594812,5.10708413929245,1.9147245840029e-05,0.000904935309344229,0.000667994140584472,FBLN1/PPFIA2/ANGPT1/CCL21/TNXB/CCDC80/HAS2/SNED1/ADAMTS12/SVEP1/ACTN2/FREM1/ACTN1/LYVE1/FAM107A/GREM1/VIT/VCAM1/MYOC/CD36/ITGBL1,21
GO:0050730,regulation of peptidyl-tyrosine phosphorylation,13/385,156/18805,0.0833333333333333,4.07034632034632,5.56714537706701,2.01398729965997e-05,0.000940650538782361,0.00069435797427286,EGFR/ANGPT1/FGF10/GPRC5A/THBS4/SFRP2/ERRFI1/EGF/ADIPOQ/KITLG/GREM1/CD36/IL6,13
GO:0002691,regulation of cellular extravasation,7/385,42/18805,0.166666666666667,8.14069264069264,6.69768192612394,2.0763734661768e-05,0.000958511937293243,0.000707542684190479,CCL21/RIPOR2/SELE/SELP/IL1R1/LYVE1/ICAM1,7
GO:0042698,ovulation cycle,9/385,75/18805,0.12,5.8612987012987,6.09852380104942,2.19470416017217e-05,0.0010014914386073,0.000739268769742206,EGFR/PDGFRA/INHBA/CA12/TGFB3/HAS2/ADAMTS1/SLIT3/CYP1B1,9
GO:0050886,endocrine process,10/385,94/18805,0.106382978723404,5.19618679193147,5.8963182049258,2.25673546518709e-05,0.00101809543145372,0.000751525303239337,TACR1/INHBA/CTSG/C1QTNF3/HCAR2/AQP1/PPARG/ECRG4/AGT/CPA3,10
GO:0051384,response to glucocorticoid,12/385,136/18805,0.0882352941176471,4.30977845683728,5.60039325980417,2.36885751104496e-05,0.00105513794253049,0.000778868893544974,ASS1/EGFR/GHR/CDO1/ADIPOQ/AQP1/FAM107A/SLIT3/IL6/STC1/CYP1B1/CLDN1,12
GO:0043117,positive regulation of vascular permeability,5/385,18/18805,0.277777777777778,13.5678210678211,7.71219845965299,2.41032795829285e-05,0.00105513794253049,0.000778868893544974,TJP2/PDE3A/ANGPT1/TACR1/CXCR2,5
GO:0032570,response to progesterone,7/385,43/18805,0.162790697674419,7.95137420718816,6.59744841503453,2.43686274755932e-05,0.00105513794253049,0.000778868893544974,DSG2/CAV1/TACR1/TGFB3/PTGER2/ERRFI1/CYP1B1,7
GO:0045123,cellular extravasation,9/385,76/18805,0.118421052631579,5.78417634996582,6.04181404245754,2.44515593735024e-05,0.00105513794253049,0.000778868893544974,CCL21/RIPOR2/SELE/CD177/SELP/IL1R1/LYVE1/VCAM1/ICAM1,9
GO:0048705,skeletal system morphogenesis,16/385,233/18805,0.0686695278969957,3.35410512234547,5.22739295729492,2.6280961459165e-05,0.00112054372785597,0.000827149340673744,PRRX1/SHOX2/PDGFRA/EYA1/HHIP/FGFR2/GHR/TGFB3/HAS2/OSR1/SIX1/FREM1/FBN2/ZEB1/GREM1/STC1,16
GO:0001763,morphogenesis of a branching structure,15/385,208/18805,0.0721153846153846,3.52241508491509,5.2885601718565,2.65317658484789e-05,0.00112054372785597,0.000827149340673744,AR/SHOX2/EYA1/FGF10/HHIP/FGFR2/EDNRA/SFRP2/SIX1/EGF/SNAI2/GREM1/AGT/ERMN/TNC,15
GO:0060485,mesenchyme development,20/385,342/18805,0.0584795321637427,2.85638338269917,5.00887580466757,2.80043340945155e-05,0.0011702863826866,0.000863867768633033,ZFPM2/FGF10/PRICKLE1/FGFR2/TNXB/TGFB3/HAS2/OSR1/BNC2/APLNR/EDNRA/SFRP2/LRG1/SIX1/ROBO1/KITLG/SNAI2/GREM1/AGT/IL6,20
GO:0042742,defense response to bacterium,20/385,343/18805,0.0583090379008746,2.84805573435311,4.99382621086657,2.91894364458327e-05,0.00120710481968704,0.000891045954662261,PLA2G2A/SLPI/CTSG/SELP/S100A12/FPR2/IL33/AQP1/S100A9/DEFA1B/DAO/PPBP/CD36/IL6/COLEC12/TREM1/DEFB128/S100A8/DEFB4A/STATH,20
GO:0001666,response to hypoxia,19/385,316/18805,0.060126582278481,2.93683215518659,5.01983554906671,3.03700702624467e-05,0.00124298122620529,0.000917528764087376,PTGIS/CAV1/ABCC9/KCND2/INHBA/FGFR2/DPP4/PTPRD/TGFB3/NOS1/EDNRA/ADIPOQ/KCNK2/AQP1/PPARG/PDLIM1/ALAS2/VCAM1/STC1,19
GO:0010562,positive regulation of phosphorus metabolic process,25/385,493/18805,0.050709939148073,2.47688417059614,4.80410707610016,3.21786986482467e-05,0.0012903983195307,0.000952530537338849,AR/EGFR/ANGPT1/FGF10/CAV1/ADCYAP1R1/TPD52L1/GHR/GPD1/THBS4/SFRP2/S100A12/CCL19/ADCY8/EGF/ADIPOQ/ROBO1/KITLG/SLC4A4/NTRK3/GREM1/FABP3/CD36/CHI3L1/IL6,25
GO:0045937,positive regulation of phosphate metabolic process,25/385,493/18805,0.050709939148073,2.47688417059614,4.80410707610016,3.21786986482467e-05,0.0012903983195307,0.000952530537338849,AR/EGFR/ANGPT1/FGF10/CAV1/ADCYAP1R1/TPD52L1/GHR/GPD1/THBS4/SFRP2/S100A12/CCL19/ADCY8/EGF/ADIPOQ/ROBO1/KITLG/SLC4A4/NTRK3/GREM1/FABP3/CD36/CHI3L1/IL6,25
GO:0019530,taurine metabolic process,4/385,10/18805,0.4,19.5376623376623,8.47704474058944,3.2945592992571e-05,0.00129499014040106,0.000955920071821966,PHGDH/GHR/CDO1/FMO1,4
GO:0019694,alkanesulfonate metabolic process,4/385,10/18805,0.4,19.5376623376623,8.47704474058944,3.2945592992571e-05,0.00129499014040106,0.000955920071821966,PHGDH/GHR/CDO1/FMO1,4
GO:0120254,olefinic compound metabolic process,13/385,165/18805,0.0787878787878788,3.84832743014561,5.31275273376275,3.64266545417297e-05,0.00141038601596187,0.00104110159576769,LIPE/PTGIS/AKR1C1/CYP4F3/INHBA/DGAT2/AKR1C2/CYP4Z1/RBP4/AKR1C3/ADH1C/ADH1B/CYP1B1,13
GO:0008016,regulation of heart contraction,15/385,214/18805,0.0700934579439252,3.42365578346887,5.15510035409545,3.69250028833215e-05,0.00141038601596187,0.00104110159576769,SHOX2/DSG2/THRB/CAV1/ABCC9/KCND2/TBX18/TNNT2/NOS1/EDNRA/RGS4/TRDN/DSP/AGT/STC1,15
GO:0043542,endothelial cell migration,18/385,293/18805,0.0614334470989761,3.00066486414609,4.98990362272006,3.70194764558367e-05,0.00141038601596187,0.00104110159576769,ANGPT1/MEOX2/DPP4/ID1/S100A12/S100P/EGF/ROBO1/S100A9/SNAI2/PPARG/GREM1/AGT/FAP/STC1/CYP1B1/S100A8/DCN,18
GO:0051047,positive regulation of secretion,19/385,321/18805,0.059190031152648,2.89108710604038,4.94056642706768,3.76175994515245e-05,0.00141038601596187,0.00104110159576769,EGFR/TACR1/INHBA/CD177/FFAR2/NPR1/TGFB3/SYT1/CADPS/C1QTNF3/VSNL1/HCAR2/ADCY8/AQP1/SNAP25/PPARG/RBP4/ECRG4/S100A8,19
GO:0007160,cell-matrix adhesion,16/385,240/18805,0.0666666666666667,3.25627705627706,5.08582303268588,3.7657661887143e-05,0.00141038601596187,0.00104110159576769,PPFIA2/CCL21/TNXB/SNED1/ADAMTS12/SVEP1/ACTN2/FREM1/ACTN1/LYVE1/FAM107A/GREM1/VCAM1/MYOC/CD36/ITGBL1,16
GO:0006721,terpenoid metabolic process,10/385,100/18805,0.1,4.88441558441558,5.63063667383392,3.87597580004151e-05,0.00142635541553633,0.00105288969292142,EGFR/LIPE/AKR1C1/DGAT2/CRABP2/RBP4/AKR1C3/ADH1C/ADH1B/CYP1B1,10
GO:0035051,cardiocyte differentiation,13/385,166/18805,0.0783132530120482,3.82514473478329,5.28559782353679,3.88026158382678e-05,0.00142635541553633,0.00105288969292142,PI16/SHOX2/EGFR/PDGFRA/INHBA/TBX18/PRICKLE1/EDNRA/RGS4/ACTN2/GREM1/MYH11/VCAM1,13
GO:0001558,regulation of cell growth,22/385,410/18805,0.0536585365853659,2.62090592334495,4.79745063578362,4.16392093534265e-05,0.00150884927591769,0.00111378400746516,PI16/EGFR/INHBA/DCSTAMP/NPR1/SYT1/PTCH2/SFRP2/RERG/SFN/FHL1/CRABP2/RGS4/TNR/S100A9/FAM107A/LGI1/GREM1/SLIT3/AGT/TNC/S100A8,22
GO:0031623,receptor internalization,12/385,144/18805,0.0833333333333333,4.07034632034632,5.34702023058971,4.1806906889407e-05,0.00150884927591769,0.00111378400746516,ANGPT1/CAV1/SELE/CXCR1/GHR/CXCR2/APLNR/EGF/CXCL8/ENTREP1/GREM1/CD36,12
GO:0050920,regulation of chemotaxis,15/385,217/18805,0.0691244239631337,3.3763241366928,5.09014187442485,4.33540154913035e-05,0.00155058956306734,0.00114459534497666,CCL21/PDGFRA/FGF10/RIPOR2/DPP4/CXCR2/THBS4/CCL19/FPR2/CCL7/ROBO1/CXCL8/NTRK3/GREM1/IL6,15
GO:0046887,positive regulation of hormone secretion,12/385,146/18805,0.0821917808219178,4.01458815157445,5.28653250052618,4.78772646658609e-05,0.00168205965242007,0.00124164233656038,EGFR/TACR1/INHBA/FFAR2/C1QTNF3/VSNL1/HCAR2/ADCY8/SNAP25/PPARG/RBP4/ECRG4,12
GO:0050921,positive regulation of chemotaxis,12/385,146/18805,0.0821917808219178,4.01458815157445,5.28653250052618,4.78772646658609e-05,0.00168205965242007,0.00124164233656038,CCL21/PDGFRA/FGF10/RIPOR2/CXCR2/THBS4/CCL19/FPR2/CCL7/CXCL8/NTRK3/IL6,12
GO:0070098,chemokine-mediated signaling pathway,9/385,83/18805,0.108433734939759,5.29635424816148,5.67118326710545,4.9746984943534e-05,0.00173241693180553,0.00127881446059833,CCL21/CXCR1/CXCR2/ACKR1/CCL19/CCL7/ROBO1/ENTREP1/SLIT3,9
GO:0010837,regulation of keratinocyte proliferation,7/385,48/18805,0.145833333333333,7.12310606060606,6.14074954385098,5.09952256753341e-05,0.00176044387766153,0.00129950305061904,FGF10/FGFR2/HAS2/LRG1/SFN/ZEB1/SNAI2,7
GO:0042474,middle ear morphogenesis,5/385,21/18805,0.238095238095238,11.6295609152752,7.0459832394023,5.44188720600324e-05,0.00184118111119813,0.00135910067972308,PRRX1/EYA1/OSR1/EDNRA/SIX1,5
GO:0036293,response to decreased oxygen levels,19/385,330/18805,0.0575757575757576,2.81223927587564,4.80165505803591,5.46273018886703e-05,0.00184118111119813,0.00135910067972308,PTGIS/CAV1/ABCC9/KCND2/INHBA/FGFR2/DPP4/PTPRD/TGFB3/NOS1/EDNRA/ADIPOQ/KCNK2/AQP1/PPARG/PDLIM1/ALAS2/VCAM1/STC1,19
GO:0001523,retinoid metabolic process,9/385,84/18805,0.107142857142857,5.23330241187384,5.62166663671028,5.47252823983324e-05,0.00184118111119813,0.00135910067972308,LIPE/AKR1C1/DGAT2/CRABP2/RBP4/AKR1C3/ADH1C/ADH1B/CYP1B1,9
GO:0007599,hemostasis,16/385,248/18805,0.0645161290322581,3.15123586091328,4.93026948950098,5.58091793158732e-05,0.00186186925952955,0.00137437200544353,FBLN1/ANGPT1/NFE2/PDGFRA/CAV1/CTSG/PEAR1/SVEP1/SELP/F5/SAA1/TFPI/CD36/FAP/IL6/THBD,16
GO:0009914,hormone transport,19/385,331/18805,0.0574018126888218,2.80374308470985,4.78650899516848,5.68860474126943e-05,0.00188198006856997,0.0013892171578679,EGFR/TACR1/INHBA/FFAR2/ACVR1C/C1QTNF3/SLCO1C1/VSNL1/HCAR2/ADCY8/ADIPOQ/AQP1/CPE/SNAP25/PPARG/RBP4/ECRG4/AGT/IL6,19
GO:0046942,carboxylic acid transport,20/385,360/18805,0.0555555555555556,2.71356421356421,4.7459480207935,5.75016371944892e-05,0.00188662396414977,0.00139264513222669,BDKRB2/PLA2G2A/SLC16A7/FABP4/SLC22A3/AKR1C1/SLC10A6/SLC16A9/RBP5/AQP9/SLCO1C1/SLC1A2/CRABP2/CRABP1/RGS4/KCNK2/SLC7A2/PPARG/FABP3/CD36,20
GO:0090090,negative regulation of canonical Wnt signaling pathway,12/385,149/18805,0.0805369127516778,3.93375751765013,5.19779032283832,5.84094698271334e-05,0.00188719226324253,0.00139306463233918,SHISA6/CAV1/SHISA3/GLI1/TBX18/PRICKLE1/SFRP2/DKK2/DACT1/SNAI2/GREM1/BICC1,12
GO:1905330,regulation of morphogenesis of an epithelium,8/385,66/18805,0.121212121212121,5.92050373868556,5.78920597115854,5.84696847301843e-05,0.00188719226324253,0.00139306463233918,AR/FGF10/ADAMTS12/SIX1/EGF/SNAI2/GREM1/AGT,8
GO:0015849,organic acid transport,20/385,361/18805,0.0554016620498615,2.70604741518869,4.73181562866649,5.97511616141057e-05,0.00191300090006451,0.00141211573797683,BDKRB2/PLA2G2A/SLC16A7/FABP4/SLC22A3/AKR1C1/SLC10A6/SLC16A9/RBP5/AQP9/SLCO1C1/SLC1A2/CRABP2/CRABP1/RGS4/KCNK2/SLC7A2/PPARG/FABP3/CD36,20
GO:0002688,regulation of leukocyte chemotaxis,11/385,127/18805,0.0866141732283465,4.23059617547807,5.2811684805036,6.11751246674106e-05,0.00194075837431869,0.00143260541272789,CCL21/RIPOR2/DPP4/CXCR2/THBS4/CCL19/FPR2/CCL7/CXCL8/GREM1/IL6,11
GO:0010876,lipid localization,24/385,482/18805,0.049792531120332,2.43207414991647,4.60470070017665,6.15958577239684e-05,0.00194075837431869,0.00143260541272789,BDKRB2/PLA2G2A/APOL4/FABP4/AKR1C1/CAV1/SLC10A6/RBP5/INHBA/AQP9/PLPPR4/SLCO1C1/CRABP2/CRABP1/CIDEC/EGF/ADIPOQ/PPARG/RBP4/ECRG4/AGT/FABP3/CD36/IL6,24
GO:0030324,lung development,14/385,199/18805,0.0703517587939699,3.43627227044312,4.99501187555904,6.41753246886224e-05,0.00200008882540071,0.00147640124351467,ZFPM2/EGFR/THRB/PDGFRA/FGF10/GLI1/HHIP/FGFR2/TGFB3/ERRFI1/RBP4/CHI3L1/TNC/MME,14
GO:0045765,regulation of angiogenesis,20/385,363/18805,0.0550964187327824,2.69113806303889,4.70369378745167,6.44864910960431e-05,0.00200008882540071,0.00147640124351467,HSPB6/PTGIS/NPR1/CREB3L1/CXCR2/THBS4/APLNR/SFRP2/LRG1/ADAMTS1/CXCL8/AQP1/ADAM12/PPARG/GREM1/CD36/CHI3L1/IL6/CYP1B1/DCN,20
GO:0060047,heart contraction,16/385,254/18805,0.062992125984252,3.0767972185295,4.81768013579065,7.40940562206608e-05,0.00228025893950406,0.001683213810839,SHOX2/DSG2/THRB/CAV1/ABCC9/KCND2/TBX18/TNNT2/NOS1/EDNRA/RGS4/TRDN/TNNC1/DSP/AGT/STC1,16
GO:0001503,ossification,23/385,458/18805,0.0502183406113537,2.45287245505586,4.55080652045915,7.70142632880484e-05,0.00235189711733502,0.00173609480966742,SHOX2/EGFR/SMAD9/TACR1/SLC24A3/GLI1/PRICKLE1/FGFR2/CREB3L1/OSR1/ADAMTS12/SFRP2/FBN2/SNAI2/PPARG/GREM1/MYOC/IL6/STC1/VCAN/IGF2/TNC/STATH,23
GO:0030323,respiratory tube development,14/385,203/18805,0.0689655172413793,3.36856247201075,4.90527902218726,7.95231569632227e-05,0.00240997658888545,0.00177896720759833,ZFPM2/EGFR/THRB/PDGFRA/FGF10/GLI1/HHIP/FGFR2/TGFB3/ERRFI1/RBP4/CHI3L1/TNC/MME,14
GO:0030199,collagen fibril organization,8/385,69/18805,0.115942028985507,5.66309053265575,5.61010031276701,8.07000418121931e-05,0.0024218288200315,0.00178771614343569,ADAMTS3/DPT/TLL1/TNXB/ADAMTS12/SFRP2/GREM1/CYP1B1,8
GO:0045471,response to ethanol,11/385,131/18805,0.083969465648855,4.10141766630316,5.1497707960123,8.11343156332971e-05,0.0024218288200315,0.00178771614343569,ADCYAP1R1/TACR1/FGFR2/CDO1/RGS4/CCL7/ADIPOQ/VCAM1/CLDN1/TNC/S100A8,11
GO:0006869,lipid transport,23/385,460/18805,0.05,2.44220779220779,4.52750114260285,8.22169373128408e-05,0.00243583015770133,0.00179805148058876,BDKRB2/PLA2G2A/APOL4/FABP4/AKR1C1/CAV1/SLC10A6/RBP5/INHBA/AQP9/PLPPR4/SLCO1C1/CRABP2/CRABP1/CIDEC/EGF/ADIPOQ/PPARG/RBP4/ECRG4/AGT/FABP3/CD36,23
GO:0007162,negative regulation of cell adhesion,18/385,312/18805,0.0576923076923077,2.81793206793207,4.68125108639331,8.33124587969023e-05,0.00245000341795335,0.00180851372546258,PLA2G2A/PAWR/ASS1/FBLN1/ANGPT1/CCL21/RIPOR2/LRRC32/CTSG/RND1/ADIPOQ/TNR/ADAM22/SNAI2/FAM107A/MYOC/CYP1B1/TNC,18
GO:0042572,retinol metabolic process,7/385,52/18805,0.134615384615385,6.57517482517483,5.82016716554018,8.63751940026471e-05,0.00250316406305554,0.00184775520391002,LIPE/DGAT2/RBP4/AKR1C3/ADH1C/ADH1B/CYP1B1,7
GO:0042310,vasoconstriction,9/385,89/18805,0.101123595505618,4.93929665839778,5.38539850934035,8.63812283724456e-05,0.00250316406305554,0.00184775520391002,BDKRB2/HRH1/EGFR/CAV1/TACR1/EDNRA/SVEP1/HTR1D/AGT,9
GO:0048144,fibroblast proliferation,10/385,110/18805,0.0909090909090909,4.44037780401417,5.23179138051401,8.76390469038647e-05,0.0025212102623793,0.00186107632784408,PAWR/FBLN1/EGFR/PDGFRA/FGF10/CAV1/ABCC9/AQP1/CD248/AGT,10
GO:1901342,regulation of vasculature development,20/385,372/18805,0.0537634408602151,2.6260298840944,4.57944296587645,9.01849230651953e-05,0.00254561743202682,0.00187909291548791,HSPB6/PTGIS/NPR1/CREB3L1/CXCR2/THBS4/APLNR/SFRP2/LRG1/ADAMTS1/CXCL8/AQP1/ADAM12/PPARG/GREM1/CD36/CHI3L1/IL6/CYP1B1/DCN,20
GO:0090596,sensory organ morphogenesis,17/385,286/18805,0.0594405594405594,2.90332394877849,4.68918790362897,9.09625123871515e-05,0.00254561743202682,0.00187909291548791,PRRX1/SOBP/THRB/EYA1/FGF10/MFAP5/TBX18/FGFR2/MFAP2/OSR1/EDNRA/SIX1/AQP1/FBN2/ZEB1/RBP4/EFEMP1,17
GO:0035296,regulation of tube diameter,12/385,156/18805,0.0769230769230769,3.75724275724276,4.99942666653451,9.10523111707325e-05,0.00254561743202682,0.00187909291548791,BDKRB2/HRH1/EGFR/CAV1/TACR1/ABCC9/NPR1/NOS1/EDNRA/SVEP1/HTR1D/AGT,12
GO:0097746,blood vessel diameter maintenance,12/385,156/18805,0.0769230769230769,3.75724275724276,4.99942666653451,9.10523111707325e-05,0.00254561743202682,0.00187909291548791,BDKRB2/HRH1/EGFR/CAV1/TACR1/ABCC9/NPR1/NOS1/EDNRA/SVEP1/HTR1D/AGT,12
GO:0048145,regulation of fibroblast proliferation,9/385,90/18805,0.1,4.88441558441558,5.34026366429509,9.42733418798267e-05,0.00261723893190848,0.00193196160319056,PAWR/FBLN1/EGFR/PDGFRA/FGF10/CAV1/AQP1/CD248/AGT,9
GO:0034694,response to prostaglandin,6/385,37/18805,0.162162162162162,7.92067392067392,6.09187417970326,9.62384490383246e-05,0.00265041438696566,0.00195645065711584,CCL21/AKR1C2/CCL19/PTGER2/AKR1C3/TNC,6
GO:0035150,regulation of tube size,12/385,157/18805,0.0764331210191083,3.73331127471255,4.9720268106951,9.68035481385444e-05,0.00265041438696566,0.00195645065711584,BDKRB2/HRH1/EGFR/CAV1/TACR1/ABCC9/NPR1/NOS1/EDNRA/SVEP1/HTR1D/AGT,12
GO:0043491,phosphatidylinositol 3-kinase/protein kinase B signal transduction,18/385,316/18805,0.0569620253164557,2.78226204175571,4.61922440258932,9.79147083833817e-05,0.00266247528960291,0.00196535362753666,EGFR/ANGPT1/CCL21/PDGFRA/AKR1C2/PEAR1/SELP/CCL19/ERRFI1/EGF/NTRK3/COL6A3/AGT/AKR1C3/MYOC/CHI3L1/IGF2/DCN,18
GO:0003208,cardiac ventricle morphogenesis,8/385,71/18805,0.112676056338028,5.50356685567953,5.49643635811763,9.90989402385808e-05,0.00267634552889228,0.0019755921920817,ZFPM2/TNNT2/FGFR2/EDNRA/SFRP2/TNNC1/CPE/DSP,8
GO:0032963,collagen metabolic process,10/385,112/18805,0.0892857142857143,4.3610853432282,5.15774327481622,0.000102006067398019,0.00272571736626175,0.00201203689451749,ADAMTS3/INHBA/TNXB/CREB3L1/TGFB3/KLK6/FAP/IL6/MMP1/PCOLCE,10
GO:0051591,response to cAMP,9/385,91/18805,0.0989010989010989,4.83074068788354,5.29579068293675,0.000102761389334306,0.00272571736626175,0.00201203689451749,ASS1/GPD1/AQP9/CDO1/ADIPOQ/AQP1/THBD/STC1/CYP1B1,9
GO:0003012,muscle system process,23/385,467/18805,0.0492505353319058,2.40560082315971,4.44687715257255,0.000102986802251703,0.00272571736626175,0.00201203689451749,BDKRB2/PI16/DSG2/CAV1/TACR1/ABCC9/KCND2/TNNT2/RYR3/NOS1/PROK2/EDNRA/TMOD1/RGS4/TRDN/TNNC1/HTR1D/DSP/PPARG/MYH11/AGT/MYOC/STC1,23
GO:0045785,positive regulation of cell adhesion,24/385,499/18805,0.0480961923847695,2.34921791635218,4.41617542289391,0.00010512286222205,0.00273929011233255,0.00202205585913664,AFDN/FBLN1/ANGPT1/CCL21/CAV1/SELE/CCDC80/DPP4/HAS2/CTSG/SELP/SFRP2/CCL19/ADAM19/SFN/SAA1/KITLG/VIT/VCAM1/MYOC/CD36/IL6/PNP/IGF2,24
GO:0048706,embryonic skeletal system development,11/385,135/18805,0.0814814814814815,3.97989417989418,5.02349807663556,0.000106420436409029,0.00273929011233255,0.00202205585913664,PRRX1/SHOX2/PDGFRA/EYA1/FGFR2/TGFB3/OSR1/EDNRA/SIX1/ZEB1/RBP4,11
GO:0046883,regulation of hormone secretion,16/385,262/18805,0.0610687022900763,2.98284921185685,4.67262586441588,0.000106545698804796,0.00273929011233255,0.00202205585913664,EGFR/TACR1/INHBA/FFAR2/ACVR1C/C1QTNF3/VSNL1/HCAR2/ADCY8/ADIPOQ/SNAP25/PPARG/RBP4/ECRG4/AGT/IL6,16
GO:0048754,branching morphogenesis of an epithelial tube,12/385,159/18805,0.0754716981132076,3.68635138446459,4.91789457626452,0.000109248462427595,0.00273929011233255,0.00202205585913664,AR/EYA1/FGF10/HHIP/FGFR2/EDNRA/SFRP2/SIX1/EGF/GREM1/AGT/TNC,12
GO:0015711,organic anion transport,23/385,469/18805,0.0490405117270789,2.39534239747459,4.42410661938307,0.000109722554584797,0.00273929011233255,0.00202205585913664,BDKRB2/PLA2G2A/SLC16A7/FABP4/SLC22A3/AKR1C1/SLC10A6/SLC16A9/RBP5/AQP9/SLCO1C1/SLC1A2/CRABP2/CRABP1/RGS4/KCNK2/SLC4A4/SLC7A2/MGST1/PPARG/FABP3/CD36/SLC2A3,23
GO:0010543,regulation of platelet activation,7/385,54/18805,0.12962962962963,6.33164983164983,5.6722707757451,0.000110399601504587,0.00273929011233255,0.00202205585913664,PDGFRA/CTSG/PEAR1/SVEP1/SELP/IL6/THBD,7
GO:0048146,positive regulation of fibroblast proliferation,7/385,54/18805,0.12962962962963,6.33164983164983,5.6722707757451,0.000110399601504587,0.00273929011233255,0.00202205585913664,FBLN1/EGFR/PDGFRA/FGF10/AQP1/CD248/AGT,7
GO:0050873,brown fat cell differentiation,7/385,54/18805,0.12962962962963,6.33164983164983,5.6722707757451,0.000110399601504587,0.00273929011233255,0.00202205585913664,FABP4/FNDC5/LRG1/SIX1/ADIPOQ/FABP3/EBF2,7
GO:0071320,cellular response to cAMP,7/385,54/18805,0.12962962962963,6.33164983164983,5.6722707757451,0.000110399601504587,0.00273929011233255,0.00202205585913664,ASS1/GPD1/AQP9/ADIPOQ/AQP1/STC1/CYP1B1,7
GO:0071622,regulation of granulocyte chemotaxis,7/385,54/18805,0.12962962962963,6.33164983164983,5.6722707757451,0.000110399601504587,0.00273929011233255,0.00202205585913664,CCL21/RIPOR2/DPP4/CXCR2/THBS4/CCL19/CXCL8,7
GO:0003015,heart process,16/385,263/18805,0.0608365019011407,2.9715075798726,4.65488236330286,0.000111369157324483,0.00274618356880868,0.00202714438699811,SHOX2/DSG2/THRB/CAV1/ABCC9/KCND2/TBX18/TNNT2/NOS1/EDNRA/RGS4/TRDN/TNNC1/DSP/AGT/STC1,16
